country,year,lifeExp,pop,gdpPercap,iso_alpha,iso_num
India,1997,61.765,959000000,1458.817442,IND,356
India,2002,62.879,1034172547,1746.769454,IND,356
India,2007,64.69800000000001,1110396331,2452.210407,IND,356
Indonesia,1952,37.468,82052000,749.6816546,IDN,360
Indonesia,1957,39.918,90124000,858.9002707000002,IDN,360
Indonesia,1962,42.518,99028000,849.2897700999998,IDN,360
Indonesia,1967,45.964,109343000,762.4317721,IDN,360
Indonesia,1972,49.203,121282000,1111.107907,IDN,360
Indonesia,1977,52.702,136725000,1382.702056,IDN,360
Indonesia,1982,56.159,153343000,1516.872988,IDN,360
Indonesia,1987,60.137,169276000,1748.356961,IDN,360
Indonesia,1992,62.681,184816000,2383.140898,IDN,360
Indonesia,1997,66.041,199278000,3119.335603,IDN,360
Indonesia,2002,68.58800000000001,211060000,2873.91287,IDN,360
Indonesia,2007,70.65,223547000,3540.651564,IDN,360
Iran,1952,44.869,17272000,3035.326002,IRN,364
Iran,1957,47.181,19792000,3290.257643,IRN,364
Iran,1962,49.325,22874000,4187.329802,IRN,364
Iran,1967,52.469,26538000,5906.731804999999,IRN,364
Iran,1972,55.234,30614000,9613.818607,IRN,364
Iran,1977,57.702,35480679,11888.59508,IRN,364
Iran,1982,59.62,43072751,7608.334602,IRN,364
Iran,1987,63.04,51889696,6642.881371,IRN,364
Iran,1992,65.742,60397973,7235.653187999998,IRN,364
Iran,1997,68.042,63327987,8263.590301,IRN,364
Iran,2002,69.45100000000001,66907826,9240.761975,IRN,364
Iran,2007,70.964,69453570,11605.71449,IRN,364
Iraq,1952,45.32,5441766,4129.766056,IRQ,368
Iraq,1957,48.437,6248643,6229.333562,IRQ,368
Iraq,1962,51.457,7240260,8341.737815,IRQ,368
Iraq,1967,54.459,8519282,8931.459811,IRQ,368
Iraq,1972,56.95,10061506,9576.037596,IRQ,368
Iraq,1977,60.413,11882916,14688.23507,IRQ,368
Iraq,1982,62.038,14173318,14517.90711,IRQ,368
Iraq,1987,65.044,16543189,11643.57268,IRQ,368
Iraq,1992,59.46100000000001,17861905,3745.640687,IRQ,368
Iraq,1997,58.81100000000001,20775703,3076.239795,IRQ,368
Iraq,2002,57.04600000000001,24001816,4390.717312,IRQ,368
Iraq,2007,59.545,27499638,4471.061906,IRQ,368
Israel,1952,65.39,1620914,4086.522128,ISR,376
Israel,1957,67.84,1944401,5385.278451,ISR,376
Israel,1962,69.39,2310904,7105.630706,ISR,376
Israel,1967,70.75,2693585,8393.741404,ISR,376
Israel,1972,71.63,3095893,12786.93223,ISR,376
Israel,1977,73.06,3495918,13306.61921,ISR,376
Israel,1982,74.45,3858421,15367.0292,ISR,376
Israel,1987,75.6,4203148,17122.47986,ISR,376
Israel,1992,76.93,4936550,18051.52254,ISR,376
Israel,1997,78.26899999999998,5531387,20896.60924,ISR,376
Israel,2002,79.696,6029529,21905.59514,ISR,376
Israel,2007,80.745,6426679,25523.2771,ISR,376
Japan,1952,63.03,86459025,3216.956347,JPN,392
Japan,1957,65.5,91563009,4317.694365,JPN,392
Japan,1962,68.73,95831757,6576.649461,JPN,392
Japan,1967,71.43,100825279,9847.788607,JPN,392
Japan,1972,73.42,107188273,14778.78636,JPN,392
Japan,1977,75.38,113872473,16610.37701,JPN,392
Japan,1982,77.11,118454974,19384.10571,JPN,392
Japan,1987,78.67,122091325,22375.94189,JPN,392
Japan,1992,79.36,124329269,26824.89511,JPN,392
Japan,1997,80.69,125956499,28816.58499,JPN,392
Japan,2002,82.0,127065841,28604.5919,JPN,392
Japan,2007,82.603,127467972,31656.06806,JPN,392
Jordan,1952,43.158,607914,1546.907807,JOR,400
Jordan,1957,45.669,746559,1886.080591,JOR,400
Jordan,1962,48.12600000000001,933559,2348.009158,JOR,400
Jordan,1967,51.629,1255058,2741.796252,JOR,400
Jordan,1972,56.528,1613551,2110.856309,JOR,400
Jordan,1977,61.13399999999999,1937652,2852.351568,JOR,400
Jordan,1982,63.739,2347031,4161.415959,JOR,400
Jordan,1987,65.869,2820042,4448.679912,JOR,400
Jordan,1992,68.015,3867409,3431.593647,JOR,400
Jordan,1997,69.77199999999999,4526235,3645.379572,JOR,400
Jordan,2002,71.263,5307470,3844.917194,JOR,400
Jordan,2007,72.535,6053193,4519.461171,JOR,400
"Korea, Dem. Rep.",1952,50.056,8865488,1088.277758,KOR,410
"Korea, Dem. Rep.",1957,54.081,9411381,1571.134655,KOR,410
"Korea, Dem. Rep.",1962,56.65600000000001,10917494,1621.693598,KOR,410
"Korea, Dem. Rep.",1967,59.942,12617009,2143.540609,KOR,410
"Korea, Dem. Rep.",1972,63.983,14781241,3701.621503,KOR,410
"Korea, Dem. Rep.",1977,67.15899999999999,16325320,4106.301249,KOR,410
"Korea, Dem. Rep.",1982,69.1,17647518,4106.525293,KOR,410
"Korea, Dem. Rep.",1987,70.64699999999998,19067554,4106.492315,KOR,410
"Korea, Dem. Rep.",1992,69.97800000000001,20711375,3726.063507,KOR,410
"Korea, Dem. Rep.",1997,67.727,21585105,1690.756814,KOR,410
"Korea, Dem. Rep.",2002,66.66199999999999,22215365,1646.758151,KOR,410
"Korea, Dem. Rep.",2007,67.297,23301725,1593.06548,KOR,410
"Korea, Rep.",1952,47.453,20947571,1030.592226,KOR,410
"Korea, Rep.",1957,52.681,22611552,1487.593537,KOR,410
"Korea, Rep.",1962,55.292,26420307,1536.344387,KOR,410
"Korea, Rep.",1967,57.716,30131000,2029.228142,KOR,410
"Korea, Rep.",1972,62.612,33505000,3030.87665,KOR,410
"Korea, Rep.",1977,64.766,36436000,4657.22102,KOR,410
"Korea, Rep.",1982,67.123,39326000,5622.942464,KOR,410
"Korea, Rep.",1987,69.81,41622000,8533.088805,KOR,410
"Korea, Rep.",1992,72.244,43805450,12104.27872,KOR,410
"Korea, Rep.",1997,74.64699999999998,46173816,15993.52796,KOR,410
"Korea, Rep.",2002,77.045,47969150,19233.98818,KOR,410
"Korea, Rep.",2007,78.623,49044790,23348.139730000006,KOR,410
Kuwait,1952,55.565,160000,108382.3529,KWT,414
Kuwait,1957,58.033,212846,113523.1329,KWT,414
Kuwait,1962,60.47,358266,95458.11176,KWT,414
Kuwait,1967,64.624,575003,80894.88326,KWT,414
Kuwait,1972,67.712,841934,109347.867,KWT,414
Kuwait,1977,69.343,1140357,59265.47714,KWT,414
Kuwait,1982,71.309,1497494,31354.03573,KWT,414
Kuwait,1987,74.17399999999998,1891487,28118.42998,KWT,414
Kuwait,1992,75.19,1418095,34932.91959,KWT,414
Kuwait,1997,76.156,1765345,40300.61996,KWT,414
Kuwait,2002,76.904,2111561,35110.10566,KWT,414
Kuwait,2007,77.58800000000002,2505559,47306.98978,KWT,414
Lebanon,1952,55.928,1439529,4834.804067,LBN,422
Lebanon,1957,59.489,1647412,6089.786934000002,LBN,422
Lebanon,1962,62.094,1886848,5714.560611,LBN,422
Lebanon,1967,63.87,2186894,6006.983042,LBN,422
Lebanon,1972,65.421,2680018,7486.384341,LBN,422
Lebanon,1977,66.09899999999999,3115787,8659.696836,LBN,422
Lebanon,1982,66.983,3086876,7640.519520999998,LBN,422
Lebanon,1987,67.926,3089353,5377.091329,LBN,422
Lebanon,1992,69.292,3219994,6890.806854,LBN,422
Lebanon,1997,70.265,3430388,8754.96385,LBN,422
Lebanon,2002,71.028,3677780,9313.93883,LBN,422
Lebanon,2007,71.993,3921278,10461.05868,LBN,422
Malaysia,1952,48.463,6748378,1831.132894,MYS,458
Malaysia,1957,52.102,7739235,1810.0669920000007,MYS,458
Malaysia,1962,55.737,8906385,2036.884944,MYS,458
Malaysia,1967,59.371,10154878,2277.742396,MYS,458
Malaysia,1972,63.01,11441462,2849.09478,MYS,458
Malaysia,1977,65.256,12845381,3827.921571,MYS,458
Malaysia,1982,68.0,14441916,4920.355951,MYS,458
Malaysia,1987,69.5,16331785,5249.802653,MYS,458
Malaysia,1992,70.693,18319502,7277.912802,MYS,458
Malaysia,1997,71.938,20476091,10132.90964,MYS,458
Malaysia,2002,73.044,22662365,10206.97794,MYS,458
Malaysia,2007,74.241,24821286,12451.6558,MYS,458
Mongolia,1952,42.244,800663,786.5668575,MNG,496
Mongolia,1957,45.24800000000001,882134,912.6626085,MNG,496
Mongolia,1962,48.25100000000001,1010280,1056.353958,MNG,496
Mongolia,1967,51.253,1149500,1226.04113,MNG,496
Mongolia,1972,53.754,1320500,1421.741975,MNG,496
Mongolia,1977,55.49100000000001,1528000,1647.511665,MNG,496
Mongolia,1982,57.489,1756032,2000.603139,MNG,496
Mongolia,1987,60.222,2015133,2338.008304,MNG,496
Mongolia,1992,61.271,2312802,1785.402016,MNG,496
Mongolia,1997,63.625,2494803,1902.2521,MNG,496
Mongolia,2002,65.033,2674234,2140.739323,MNG,496
Mongolia,2007,66.803,2874127,3095.7722710000007,MNG,496
Myanmar,1952,36.319,20092996,331.0,MMR,104
Myanmar,1957,41.905,21731844,350.0,MMR,104
Myanmar,1962,45.108,23634436,388.0,MMR,104
Myanmar,1967,49.379,25870271,349.0,MMR,104
Myanmar,1972,53.07,28466390,357.0,MMR,104
Myanmar,1977,56.059,31528087,371.0,MMR,104
Myanmar,1982,58.056,34680442,424.0,MMR,104
Myanmar,1987,58.339,38028578,385.0,MMR,104
Myanmar,1992,59.32,40546538,347.0,MMR,104
Myanmar,1997,60.328,43247867,415.0,MMR,104
Myanmar,2002,59.908,45598081,611.0,MMR,104
Myanmar,2007,62.069,47761980,944.0,MMR,104
Nepal,1952,36.157,9182536,545.8657228999998,NPL,524
Nepal,1957,37.686,9682338,597.9363557999999,NPL,524
Nepal,1962,39.393,10332057,652.3968593,NPL,524
Nepal,1967,41.472,11261690,676.4422254,NPL,524
Nepal,1972,43.971,12412593,674.7881296,NPL,524
Nepal,1977,46.74800000000001,13933198,694.1124398,NPL,524
Nepal,1982,49.594,15796314,718.3730947,NPL,524
Nepal,1987,52.537,17917180,775.6324501,NPL,524
Nepal,1992,55.727,20326209,897.7403604,NPL,524
Nepal,1997,59.426,23001113,1010.892138,NPL,524
Nepal,2002,61.34,25873917,1057.206311,NPL,524
Nepal,2007,63.785,28901790,1091.359778,NPL,524
Oman,1952,37.578,507833,1828.230307,OMN,512
Oman,1957,40.08,561977,2242.746551,OMN,512
Oman,1962,43.165,628164,2924.638113,OMN,512
Oman,1967,46.988,714775,4720.942687,OMN,512
Oman,1972,52.143,829050,10618.03855,OMN,512
Oman,1977,57.367,1004533,11848.34392,OMN,512
Oman,1982,62.728,1301048,12954.79101,OMN,512
Oman,1987,67.734,1593882,18115.22313,OMN,512
Oman,1992,71.197,1915208,18616.70691,OMN,512
Oman,1997,72.499,2283635,19702.05581,OMN,512
Oman,2002,74.193,2713462,19774.83687,OMN,512
Oman,2007,75.64,3204897,22316.19287,OMN,512
Pakistan,1952,43.43600000000001,41346560,684.5971437999998,PAK,586
Pakistan,1957,45.557,46679944,747.0835292,PAK,586
Pakistan,1962,47.67,53100671,803.3427418,PAK,586
Pakistan,1967,49.8,60641899,942.4082588,PAK,586
Pakistan,1972,51.929,69325921,1049.938981,PAK,586
Pakistan,1977,54.043,78152686,1175.921193,PAK,586
Pakistan,1982,56.158,91462088,1443.429832,PAK,586
Pakistan,1987,58.245,105186881,1704.686583,PAK,586
Pakistan,1992,60.838,120065004,1971.829464,PAK,586
Pakistan,1997,61.81800000000001,135564834,2049.3505210000008,PAK,586
Pakistan,2002,63.61,153403524,2092.712441,PAK,586
Pakistan,2007,65.483,169270617,2605.94758,PAK,586
Philippines,1952,47.752,22438691,1272.880995,PHL,608
Philippines,1957,51.334,26072194,1547.944844,PHL,608
Philippines,1962,54.757,30325264,1649.552153,PHL,608
Philippines,1967,56.393,35356600,1814.12743,PHL,608
Philippines,1972,58.065,40850141,1989.37407,PHL,608
Philippines,1977,60.06,46850962,2373.204287,PHL,608
Philippines,1982,62.082,53456774,2603.273765,PHL,608
Philippines,1987,64.15100000000001,60017788,2189.634995,PHL,608
Philippines,1992,66.458,67185766,2279.324017000001,PHL,608
Philippines,1997,68.564,75012988,2536.534925,PHL,608
Philippines,2002,70.303,82995088,2650.921068,PHL,608
Philippines,2007,71.688,91077287,3190.481016,PHL,608
Saudi Arabia,1952,39.875,4005677,6459.554823,SAU,682
Saudi Arabia,1957,42.868,4419650,8157.5912480000015,SAU,682
Saudi Arabia,1962,45.914,4943029,11626.41975,SAU,682
Saudi Arabia,1967,49.901,5618198,16903.04886,SAU,682
Saudi Arabia,1972,53.886,6472756,24837.42865,SAU,682
Saudi Arabia,1977,58.69,8128505,34167.7626,SAU,682
Saudi Arabia,1982,63.012,11254672,33693.17525,SAU,682
Saudi Arabia,1987,66.295,14619745,21198.26136,SAU,682
Saudi Arabia,1992,68.768,16945857,24841.61777,SAU,682
Saudi Arabia,1997,70.533,21229759,20586.69019,SAU,682
Saudi Arabia,2002,71.626,24501530,19014.54118,SAU,682
Saudi Arabia,2007,72.777,27601038,21654.83194,SAU,682
Singapore,1952,60.396,1127000,2315.138227,SGP,702
Singapore,1957,63.179,1445929,2843.104409,SGP,702
Singapore,1962,65.798,1750200,3674.735572,SGP,702
Singapore,1967,67.946,1977600,4977.41854,SGP,702
Singapore,1972,69.521,2152400,8597.756202,SGP,702
Singapore,1977,70.795,2325300,11210.08948,SGP,702
Singapore,1982,71.76,2651869,15169.16112,SGP,702
Singapore,1987,73.56,2794552,18861.53081,SGP,702
Singapore,1992,75.788,3235865,24769.8912,SGP,702
Singapore,1997,77.158,3802309,33519.4766,SGP,702
Singapore,2002,78.77,4197776,36023.1054,SGP,702
Singapore,2007,79.972,4553009,47143.17964,SGP,702
Sri Lanka,1952,57.593,7982342,1083.53203,LKA,144
Sri Lanka,1957,61.456,9128546,1072.546602,LKA,144
Sri Lanka,1962,62.192,10421936,1074.47196,LKA,144
Sri Lanka,1967,64.266,11737396,1135.514326,LKA,144
Sri Lanka,1972,65.042,13016733,1213.39553,LKA,144
Sri Lanka,1977,65.949,14116836,1348.775651,LKA,144
Sri Lanka,1982,68.757,15410151,1648.079789,LKA,144
Sri Lanka,1987,69.01100000000001,16495304,1876.766827,LKA,144
Sri Lanka,1992,70.37899999999998,17587060,2153.739222,LKA,144
Sri Lanka,1997,70.457,18698655,2664.477257,LKA,144
Sri Lanka,2002,70.815,19576783,3015.378833,LKA,144
Sri Lanka,2007,72.396,20378239,3970.095407,LKA,144
Syria,1952,45.883,3661549,1643.485354,SYR,760
Syria,1957,48.284,4149908,2117.234893,SYR,760
Syria,1962,50.305,4834621,2193.037133,SYR,760
Syria,1967,53.655,5680812,1881.923632,SYR,760
Syria,1972,57.29600000000001,6701172,2571.423014,SYR,760
Syria,1977,61.195,7932503,3195.484582,SYR,760
Syria,1982,64.59,9410494,3761.837715,SYR,760
Syria,1987,66.97399999999999,11242847,3116.774285,SYR,760
Syria,1992,69.249,13219062,3340.542768,SYR,760
Syria,1997,71.527,15081016,4014.238972,SYR,760
Syria,2002,73.053,17155814,4090.925331,SYR,760
Syria,2007,74.143,19314747,4184.548089,SYR,760
Taiwan,1952,58.5,8550362,1206.947913,TWN,158
Taiwan,1957,62.4,10164215,1507.86129,TWN,158
Taiwan,1962,65.2,11918938,1822.879028,TWN,158
Taiwan,1967,67.5,13648692,2643.858681,TWN,158
Taiwan,1972,69.39,15226039,4062.523897,TWN,158
Taiwan,1977,70.59,16785196,5596.519826,TWN,158
Taiwan,1982,72.16,18501390,7426.3547739999985,TWN,158
Taiwan,1987,73.4,19757799,11054.56175,TWN,158
Taiwan,1992,74.26,20686918,15215.6579,TWN,158
Taiwan,1997,75.25,21628605,20206.82098,TWN,158
Taiwan,2002,76.99,22454239,23235.42329,TWN,158
Taiwan,2007,78.4,23174294,28718.27684,TWN,158
Thailand,1952,50.848,21289402,757.7974177,THA,764
Thailand,1957,53.63,25041917,793.5774147999998,THA,764
Thailand,1962,56.06100000000001,29263397,1002.199172,THA,764
Thailand,1967,58.285,34024249,1295.46066,THA,764
Thailand,1972,60.405,39276153,1524.358936,THA,764
Thailand,1977,62.494,44148285,1961.2246350000007,THA,764
Thailand,1982,64.597,48827160,2393.219781,THA,764
Thailand,1987,66.084,52910342,2982.653773,THA,764
Thailand,1992,67.298,56667095,4616.896545000001,THA,764
Thailand,1997,67.521,60216677,5852.625497,THA,764
Thailand,2002,68.564,62806748,5913.187529,THA,764
Thailand,2007,70.616,65068149,7458.396326999998,THA,764
Vietnam,1952,40.412,26246839,605.0664917,VNM,704
Vietnam,1957,42.887,28998543,676.2854477999998,VNM,704
Vietnam,1962,45.363,33796140,772.0491602000002,VNM,704
Vietnam,1967,47.838,39463910,637.1232887,VNM,704
Vietnam,1972,50.254,44655014,699.5016441,VNM,704
Vietnam,1977,55.764,50533506,713.5371196000001,VNM,704
Vietnam,1982,58.816,56142181,707.2357863,VNM,704
Vietnam,1987,62.82,62826491,820.7994449,VNM,704
Vietnam,1992,67.66199999999999,69940728,989.0231487,VNM,704
Vietnam,1997,70.672,76048996,1385.896769,VNM,704
Vietnam,2002,73.017,80908147,1764.456677,VNM,704
Vietnam,2007,74.249,85262356,2441.576404,VNM,704
West Bank and Gaza,1952,43.16,1030585,1515.5923289999996,PSE,275
West Bank and Gaza,1957,45.67100000000001,1070439,1827.067742,PSE,275
West Bank and Gaza,1962,48.127,1133134,2198.9563120000007,PSE,275
West Bank and Gaza,1967,51.631,1142636,2649.715007,PSE,275
West Bank and Gaza,1972,56.532,1089572,3133.409277,PSE,275
West Bank and Gaza,1977,60.765,1261091,3682.831494,PSE,275
West Bank and Gaza,1982,64.406,1425876,4336.032082,PSE,275
West Bank and Gaza,1987,67.046,1691210,5107.197384,PSE,275
West Bank and Gaza,1992,69.718,2104779,6017.654756,PSE,275
West Bank and Gaza,1997,71.096,2826046,7110.667619,PSE,275
West Bank and Gaza,2002,72.37,3389578,4515.487575,PSE,275
West Bank and Gaza,2007,73.422,4018332,3025.349798,PSE,275
"Yemen, Rep.",1952,32.548,4963829,781.7175761,YEM,887
"Yemen, Rep.",1957,33.97,5498090,804.8304547,YEM,887
"Yemen, Rep.",1962,35.18,6120081,825.6232006,YEM,887
"Yemen, Rep.",1967,36.984,6740785,862.4421463,YEM,887
"Yemen, Rep.",1972,39.848,7407075,1265.047031,YEM,887
"Yemen, Rep.",1977,44.175,8403990,1829.765177,YEM,887
"Yemen, Rep.",1982,49.113,9657618,1977.55701,YEM,887
"Yemen, Rep.",1987,52.922,11219340,1971.741538,YEM,887
"Yemen, Rep.",1992,55.599,13367997,1879.496673,YEM,887
"Yemen, Rep.",1997,58.02,15826497,2117.484526,YEM,887
"Yemen, Rep.",2002,60.308,18701257,2234.820827,YEM,887
"Yemen, Rep.",2007,62.698,22211743,2280.769906,YEM,887
