country,year,lifeExp,pop,gdpPercap,iso_alpha,iso_num
Bulgaria,1977,70.81,8797022,7612.240438,BGR,100
Bulgaria,1982,71.08,8892098,8224.191647,BGR,100
Bulgaria,1987,71.34,8971958,8239.854824,BGR,100
Bulgaria,1992,71.19,8658506,6302.623438000001,BGR,100
Bulgaria,1997,70.32,8066057,5970.38876,BGR,100
Bulgaria,2002,72.14,7661799,7696.777725,BGR,100
Bulgaria,2007,73.005,7322858,10680.79282,BGR,100
Croatia,1952,61.21,3882229,3119.23652,HRV,191
Croatia,1957,64.77,3991242,4338.231617,HRV,191
Croatia,1962,67.13,4076557,5477.890018,HRV,191
Croatia,1967,68.5,4174366,6960.297861,HRV,191
Croatia,1972,69.61,4225310,9164.090127,HRV,191
Croatia,1977,70.64,4318673,11305.38517,HRV,191
Croatia,1982,70.46,4413368,13221.82184,HRV,191
Croatia,1987,71.52,4484310,13822.58394,HRV,191
Croatia,1992,72.527,4494013,8447.794873,HRV,191
Croatia,1997,73.68,4444595,9875.604515,HRV,191
Croatia,2002,74.876,4481020,11628.38895,HRV,191
Croatia,2007,75.748,4493312,14619.222719999998,HRV,191
Czech Republic,1952,66.87,9125183,6876.14025,CZE,203
Czech Republic,1957,69.03,9513758,8256.343918,CZE,203
Czech Republic,1962,69.9,9620282,10136.86713,CZE,203
Czech Republic,1967,70.38,9835109,11399.44489,CZE,203
Czech Republic,1972,70.29,9862158,13108.4536,CZE,203
Czech Republic,1977,70.71,10161915,14800.16062,CZE,203
Czech Republic,1982,70.96,10303704,15377.22855,CZE,203
Czech Republic,1987,71.58,10311597,16310.4434,CZE,203
Czech Republic,1992,72.4,10315702,14297.02122,CZE,203
Czech Republic,1997,74.01,10300707,16048.51424,CZE,203
Czech Republic,2002,75.51,10256295,17596.210219999994,CZE,203
Czech Republic,2007,76.486,10228744,22833.30851,CZE,203
Denmark,1952,70.78,4334000,9692.385245,DNK,208
Denmark,1957,71.81,4487831,11099.65935,DNK,208
Denmark,1962,72.35,4646899,13583.31351,DNK,208
Denmark,1967,72.96,4838800,15937.21123,DNK,208
Denmark,1972,73.47,4991596,18866.20721,DNK,208
Denmark,1977,74.69,5088419,20422.9015,DNK,208
Denmark,1982,74.63,5117810,21688.04048,DNK,208
Denmark,1987,74.8,5127024,25116.17581,DNK,208
Denmark,1992,75.33,5171393,26406.73985,DNK,208
Denmark,1997,76.11,5283663,29804.34567,DNK,208
Denmark,2002,77.18,5374693,32166.50006,DNK,208
Denmark,2007,78.332,5468120,35278.41874,DNK,208
Finland,1952,66.55,4090500,6424.519071,FIN,246
Finland,1957,67.49,4324000,7545.415386,FIN,246
Finland,1962,68.75,4491443,9371.842561,FIN,246
Finland,1967,69.83,4605744,10921.63626,FIN,246
Finland,1972,70.87,4639657,14358.8759,FIN,246
Finland,1977,72.52,4738902,15605.42283,FIN,246
Finland,1982,74.55,4826933,18533.15761,FIN,246
Finland,1987,74.83,4931729,21141.01223,FIN,246
Finland,1992,75.7,5041039,20647.16499,FIN,246
Finland,1997,77.13,5134406,23723.9502,FIN,246
Finland,2002,78.37,5193039,28204.59057,FIN,246
Finland,2007,79.313,5238460,33207.0844,FIN,246
France,1952,67.41,42459667,7029.809327,FRA,250
France,1957,68.93,44310863,8662.834898000001,FRA,250
France,1962,70.51,47124000,10560.48553,FRA,250
France,1967,71.55,49569000,12999.91766,FRA,250
France,1972,72.38,51732000,16107.19171,FRA,250
France,1977,73.83,53165019,18292.63514,FRA,250
France,1982,74.89,54433565,20293.89746,FRA,250
France,1987,76.34,55630100,22066.44214,FRA,250
France,1992,77.46,57374179,24703.79615,FRA,250
France,1997,78.64,58623428,25889.78487,FRA,250
France,2002,79.59,59925035,28926.03234,FRA,250
France,2007,80.657,61083916,30470.0167,FRA,250
Germany,1952,67.5,69145952,7144.114393000002,DEU,276
Germany,1957,69.1,71019069,10187.82665,DEU,276
Germany,1962,70.3,73739117,12902.46291,DEU,276
Germany,1967,70.8,76368453,14745.62561,DEU,276
Germany,1972,71.0,78717088,18016.18027,DEU,276
Germany,1977,72.5,78160773,20512.92123,DEU,276
Germany,1982,73.8,78335266,22031.53274,DEU,276
Germany,1987,74.847,77718298,24639.18566,DEU,276
Germany,1992,76.07,80597764,26505.30317,DEU,276
Germany,1997,77.34,82011073,27788.88416,DEU,276
Germany,2002,78.67,82350671,30035.80198,DEU,276
Germany,2007,79.406,82400996,32170.37442,DEU,276
Greece,1952,65.86,7733250,3530.690067,GRC,300
Greece,1957,67.86,8096218,4916.299889,GRC,300
Greece,1962,69.51,8448233,6017.190732999999,GRC,300
Greece,1967,71.0,8716441,8513.097016,GRC,300
Greece,1972,72.34,8888628,12724.82957,GRC,300
Greece,1977,73.68,9308479,14195.52428,GRC,300
Greece,1982,75.24,9786480,15268.42089,GRC,300
Greece,1987,76.67,9974490,16120.52839,GRC,300
Greece,1992,77.03,10325429,17541.49634,GRC,300
Greece,1997,77.869,10502372,18747.69814,GRC,300
Greece,2002,78.256,10603863,22514.2548,GRC,300
Greece,2007,79.483,10706290,27538.41188,GRC,300
Hungary,1952,64.03,9504000,5263.673816,HUN,348
Hungary,1957,66.41,9839000,6040.180011,HUN,348
Hungary,1962,67.96,10063000,7550.359877,HUN,348
Hungary,1967,69.5,10223422,9326.64467,HUN,348
Hungary,1972,69.76,10394091,10168.65611,HUN,348
Hungary,1977,69.95,10637171,11674.83737,HUN,348
Hungary,1982,69.39,10705535,12545.99066,HUN,348
Hungary,1987,69.58,10612740,12986.47998,HUN,348
Hungary,1992,69.17,10348684,10535.62855,HUN,348
Hungary,1997,71.04,10244684,11712.7768,HUN,348
Hungary,2002,72.59,10083313,14843.93556,HUN,348
Hungary,2007,73.33800000000002,9956108,18008.94444,HUN,348
Iceland,1952,72.49,147962,7267.688428,ISL,352
Iceland,1957,73.47,165110,9244.001412,ISL,352
Iceland,1962,73.68,182053,10350.15906,ISL,352
Iceland,1967,73.73,198676,13319.89568,ISL,352
Iceland,1972,74.46,209275,15798.06362,ISL,352
Iceland,1977,76.11,221823,19654.96247,ISL,352
Iceland,1982,76.99,233997,23269.6075,ISL,352
Iceland,1987,77.23,244676,26923.20628,ISL,352
Iceland,1992,78.77,259012,25144.39201,ISL,352
Iceland,1997,78.95,271192,28061.099660000003,ISL,352
Iceland,2002,80.5,288030,31163.20196,ISL,352
Iceland,2007,81.757,301931,36180.78919,ISL,352
Ireland,1952,66.91,2952156,5210.280328,IRL,372
Ireland,1957,68.9,2878220,5599.077872,IRL,372
Ireland,1962,70.29,2830000,6631.597314,IRL,372
Ireland,1967,71.08,2900100,7655.568963,IRL,372
Ireland,1972,71.28,3024400,9530.772896,IRL,372
Ireland,1977,72.03,3271900,11150.98113,IRL,372
Ireland,1982,73.1,3480000,12618.32141,IRL,372
Ireland,1987,74.36,3539900,13872.86652,IRL,372
Ireland,1992,75.467,3557761,17558.81555,IRL,372
Ireland,1997,76.122,3667233,24521.94713,IRL,372
Ireland,2002,77.783,3879155,34077.04939,IRL,372
Ireland,2007,78.885,4109086,40675.99635,IRL,372
Italy,1952,65.94,47666000,4931.404154999998,ITA,380
Italy,1957,67.81,49182000,6248.656232,ITA,380
Italy,1962,69.24,50843200,8243.58234,ITA,380
Italy,1967,71.06,52667100,10022.40131,ITA,380
Italy,1972,72.19,54365564,12269.27378,ITA,380
Italy,1977,73.48,56059245,14255.98475,ITA,380
Italy,1982,74.98,56535636,16537.4835,ITA,380
Italy,1987,76.42,56729703,19207.23482,ITA,380
Italy,1992,77.44,56840847,22013.64486,ITA,380
Italy,1997,78.82,57479469,24675.02446,ITA,380
Italy,2002,80.24,57926999,27968.09817,ITA,380
Italy,2007,80.546,58147733,28569.7197,ITA,380
Montenegro,1952,59.164,413834,2647.585601,MNE,499
Montenegro,1957,61.448,442829,3682.259903,MNE,499
Montenegro,1962,63.728,474528,4649.593785,MNE,499
Montenegro,1967,67.178,501035,5907.850937,MNE,499
Montenegro,1972,70.63600000000002,527678,7778.414017,MNE,499
Montenegro,1977,73.066,560073,9595.929905,MNE,499
Montenegro,1982,74.101,562548,11222.58762,MNE,499
Montenegro,1987,74.865,569473,11732.51017,MNE,499
Montenegro,1992,75.435,621621,7003.339037000002,MNE,499
Montenegro,1997,75.445,692651,6465.613349,MNE,499
Montenegro,2002,73.98100000000002,720230,6557.194282,MNE,499
Montenegro,2007,74.543,684736,9253.896111,MNE,499
Netherlands,1952,72.13,10381988,8941.571858,NLD,528
Netherlands,1957,72.99,11026383,11276.19344,NLD,528
Netherlands,1962,73.23,11805689,12790.84956,NLD,528
Netherlands,1967,73.82,12596822,15363.25136,NLD,528
Netherlands,1972,73.75,13329874,18794.74567,NLD,528
Netherlands,1977,75.24,13852989,21209.0592,NLD,528
Netherlands,1982,76.05,14310401,21399.46046,NLD,528
Netherlands,1987,76.83,14665278,23651.32361,NLD,528
Netherlands,1992,77.42,15174244,26790.94961,NLD,528
Netherlands,1997,78.03,15604464,30246.13063,NLD,528
Netherlands,2002,78.53,16122830,33724.75778,NLD,528
Netherlands,2007,79.762,16570613,36797.93332,NLD,528
Norway,1952,72.67,3327728,10095.42172,NOR,578
Norway,1957,73.44,3491938,11653.97304,NOR,578
Norway,1962,73.47,3638919,13450.40151,NOR,578
Norway,1967,74.08,3786019,16361.87647,NOR,578
Norway,1972,74.34,3933004,18965.05551,NOR,578
Norway,1977,75.37,4043205,23311.34939,NOR,578
Norway,1982,75.97,4114787,26298.63531,NOR,578
Norway,1987,75.89,4186147,31540.9748,NOR,578
Norway,1992,77.32,4286357,33965.66115,NOR,578
Norway,1997,78.32,4405672,41283.16433,NOR,578
Norway,2002,79.05,4535591,44683.97525,NOR,578
Norway,2007,80.196,4627926,49357.19017,NOR,578
Poland,1952,61.31,25730551,4029.329699,POL,616
Poland,1957,65.77,28235346,4734.253019,POL,616
Poland,1962,67.64,30329617,5338.752143,POL,616
Poland,1967,69.61,31785378,6557.152776,POL,616
Poland,1972,70.85,33039545,8006.506993000001,POL,616
Poland,1977,70.67,34621254,9508.141454,POL,616
Poland,1982,71.32,36227381,8451.531004,POL,616
Poland,1987,70.98,37740710,9082.351172,POL,616
Poland,1992,70.99,38370697,7738.881247,POL,616
Poland,1997,72.75,38654957,10159.58368,POL,616
Poland,2002,74.67,38625976,12002.23908,POL,616
Poland,2007,75.563,38518241,15389.924680000002,POL,616
Portugal,1952,59.82,8526050,3068.319867,PRT,620
Portugal,1957,61.51,8817650,3774.571743,PRT,620
Portugal,1962,64.39,9019800,4727.954889,PRT,620
Portugal,1967,66.6,9103000,6361.517993,PRT,620
Portugal,1972,69.26,8970450,9022.247417,PRT,620
Portugal,1977,70.41,9662600,10172.48572,PRT,620
Portugal,1982,72.77,9859650,11753.84291,PRT,620
Portugal,1987,74.06,9915289,13039.30876,PRT,620
Portugal,1992,74.86,9927680,16207.266630000002,PRT,620
Portugal,1997,75.97,10156415,17641.03156,PRT,620
Portugal,2002,77.29,10433867,19970.90787,PRT,620
Portugal,2007,78.098,10642836,20509.64777,PRT,620
Romania,1952,61.05,16630000,3144.613186,ROU,642
Romania,1957,64.1,17829327,3943.370225,ROU,642
Romania,1962,66.8,18680721,4734.997586,ROU,642
Romania,1967,66.8,19284814,6470.866545,ROU,642
Romania,1972,69.21,20662648,8011.4144019999985,ROU,642
Romania,1977,69.46,21658597,9356.39724,ROU,642
Romania,1982,69.66,22356726,9605.314053,ROU,642
Romania,1987,69.53,22686371,9696.273295,ROU,642
Romania,1992,69.36,22797027,6598.409903,ROU,642
Romania,1997,69.72,22562458,7346.547556999999,ROU,642
Romania,2002,71.322,22404337,7885.360081,ROU,642
Romania,2007,72.476,22276056,10808.47561,ROU,642
Serbia,1952,57.996,6860147,3581.459448,SRB,688
Serbia,1957,61.685,7271135,4981.090891,SRB,688
Serbia,1962,64.531,7616060,6289.629157,SRB,688
Serbia,1967,66.914,7971222,7991.707066,SRB,688
Serbia,1972,68.7,8313288,10522.06749,SRB,688
Serbia,1977,70.3,8686367,12980.66956,SRB,688
Serbia,1982,70.16199999999999,9032824,15181.0927,SRB,688
Serbia,1987,71.218,9230783,15870.87851,SRB,688
Serbia,1992,71.65899999999998,9826397,9325.068238,SRB,688
Serbia,1997,72.232,10336594,7914.320304000002,SRB,688
Serbia,2002,73.21300000000002,10111559,7236.075251,SRB,688
Serbia,2007,74.002,10150265,9786.534714,SRB,688
Slovak Republic,1952,64.36,3558137,5074.659104,SVK,703
Slovak Republic,1957,67.45,3844277,6093.26298,SVK,703
Slovak Republic,1962,70.33,4237384,7481.107598,SVK,703
Slovak Republic,1967,70.98,4442238,8412.902397,SVK,703
Slovak Republic,1972,70.35,4593433,9674.167626,SVK,703
Slovak Republic,1977,70.45,4827803,10922.66404,SVK,703
Slovak Republic,1982,70.8,5048043,11348.54585,SVK,703
Slovak Republic,1987,71.08,5199318,12037.26758,SVK,703
Slovak Republic,1992,71.38,5302888,9498.467723,SVK,703
Slovak Republic,1997,72.71,5383010,12126.23065,SVK,703
Slovak Republic,2002,73.8,5410052,13638.778369999998,SVK,703
Slovak Republic,2007,74.663,5447502,18678.31435,SVK,703
Slovenia,1952,65.57,1489518,4215.041741,SVN,705
Slovenia,1957,67.85,1533070,5862.276629,SVN,705
Slovenia,1962,69.15,1582962,7402.303395,SVN,705
Slovenia,1967,69.18,1646912,9405.489397,SVN,705
Slovenia,1972,69.82,1694510,12383.4862,SVN,705
Slovenia,1977,70.97,1746919,15277.030169999998,SVN,705
Slovenia,1982,71.063,1861252,17866.72175,SVN,705
Slovenia,1987,72.25,1945870,18678.53492,SVN,705
Slovenia,1992,73.64,1999210,14214.71681,SVN,705
Slovenia,1997,75.13,2011612,17161.10735,SVN,705
Slovenia,2002,76.66,2011497,20660.01936,SVN,705
Slovenia,2007,77.926,2009245,25768.25759,SVN,705
Spain,1952,64.94,28549870,3834.034742,ESP,724
Spain,1957,66.66,29841614,4564.80241,ESP,724
Spain,1962,69.69,31158061,5693.843879,ESP,724
Spain,1967,71.44,32850275,7993.512294,ESP,724
Spain,1972,73.06,34513161,10638.75131,ESP,724
Spain,1977,74.39,36439000,13236.92117,ESP,724
Spain,1982,76.3,37983310,13926.16997,ESP,724
Spain,1987,76.9,38880702,15764.98313,ESP,724
Spain,1992,77.57,39549438,18603.06452,ESP,724
Spain,1997,78.77,39855442,20445.29896,ESP,724
Spain,2002,79.78,40152517,24835.47166,ESP,724
Spain,2007,80.941,40448191,28821.0637,ESP,724
Sweden,1952,71.86,7124673,8527.844662000001,SWE,752
Sweden,1957,72.49,7363802,9911.878226,SWE,752
Sweden,1962,73.37,7561588,12329.44192,SWE,752
Sweden,1967,74.16,7867931,15258.29697,SWE,752
Sweden,1972,74.72,8122293,17832.02464,SWE,752
Sweden,1977,75.44,8251648,18855.72521,SWE,752
Sweden,1982,76.42,8325260,20667.38125,SWE,752
Sweden,1987,77.19,8421403,23586.92927,SWE,752
Sweden,1992,78.16,8718867,23880.01683,SWE,752
Sweden,1997,79.39,8897619,25266.59499,SWE,752
Sweden,2002,80.04,8954175,29341.630930000007,SWE,752
Sweden,2007,80.884,9031088,33859.74835,SWE,752
Switzerland,1952,69.62,4815000,14734.23275,CHE,756
Switzerland,1957,70.56,5126000,17909.48973,CHE,756
Switzerland,1962,71.32,5666000,20431.0927,CHE,756
Switzerland,1967,72.77,6063000,22966.14432,CHE,756
Switzerland,1972,73.78,6401400,27195.11304,CHE,756
Switzerland,1977,75.39,6316424,26982.29052,CHE,756
Switzerland,1982,76.21,6468126,28397.71512,CHE,756
Switzerland,1987,77.41,6649942,30281.70459,CHE,756
Switzerland,1992,78.03,6995447,31871.5303,CHE,756
Switzerland,1997,79.37,7193761,32135.323010000004,CHE,756
Switzerland,2002,80.62,7361757,34480.95771,CHE,756
Switzerland,2007,81.70100000000002,7554661,37506.41907,CHE,756
Turkey,1952,43.585,22235677,1969.10098,TUR,792
Turkey,1957,48.07899999999999,25670939,2218.754257,TUR,792
Turkey,1962,52.098,29788695,2322.869908,TUR,792
Turkey,1967,54.33600000000001,33411317,2826.3563870000007,TUR,792
Turkey,1972,57.005,37492953,3450.69638,TUR,792
Turkey,1977,59.507,42404033,4269.122326,TUR,792
Turkey,1982,61.036,47328791,4241.356344,TUR,792
Turkey,1987,63.108,52881328,5089.043686,TUR,792
Turkey,1992,66.146,58179144,5678.348271,TUR,792
Turkey,1997,68.835,63047647,6601.429915,TUR,792
Turkey,2002,70.845,67308928,6508.085718,TUR,792
Turkey,2007,71.777,71158647,8458.276384,TUR,792
United Kingdom,1952,69.18,50430000,9979.508487,GBR,826
United Kingdom,1957,70.42,51430000,11283.17795,GBR,826
United Kingdom,1962,70.76,53292000,12477.17707,GBR,826
United Kingdom,1967,71.36,54959000,14142.85089,GBR,826
United Kingdom,1972,72.01,56079000,15895.11641,GBR,826
United Kingdom,1977,72.76,56179000,17428.74846,GBR,826
United Kingdom,1982,74.04,56339704,18232.42452,GBR,826
United Kingdom,1987,75.007,56981620,21664.78767,GBR,826
United Kingdom,1992,76.42,57866349,22705.09254,GBR,826
United Kingdom,1997,77.218,58808266,26074.53136,GBR,826
United Kingdom,2002,78.471,59912431,29478.99919,GBR,826
United Kingdom,2007,79.425,60776238,33203.26128,GBR,826
